data_hora_boletim,desc_tipo_acidente,desc_tempo,pavimento,desc_regional,origem_boletim,local_sinalizado,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,descricao_ups
29/10/2011 15:38,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060451826.00,0080252315.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 15:56,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061191837.00,0079601864.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 16:21,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 16:42,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061191300.00,0079890174.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 16:46,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060027687.00,0078973113.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 17:41,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,           ,SIM,0061438723.00,0080221143.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 17:53,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,BARREIRO       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 17:56,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,CHUVA          ,ASFALTO        ,NOROESTE       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 18:01,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORDESTE       ,           ,,0061260215.00,0080290382.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 18:05,ABALROAMENTO COM VITIMA                           ,,,BARREIRO       ,           ,,0060003015.00,0078772515.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 19:41,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061097487.00,0079767821.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 19:55,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORTE          ,           ,,0061222057.00,0080537713.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 20:14,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,BARREIRO       ,           ,,0060235046.00,0079102841.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 20:15,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,NORDESTE       ,           ,,0061551860.00,0080433994.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 20:20,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,PAMPULHA       ,POLICIA CIVIL  ,,0060903044.00,0080144918.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 20:55,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060098965.00,0078946981.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 22:38,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060516765.00,0080939307.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 22:55,COLISAO DE VEICULOS COM VITIMA                    ,NUBLADO        ,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061100231.00,0079777713.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 23:03,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061018962.00,0079720792.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 23:05,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061456378.00,0080643395.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
29/10/2011 23:50,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 01:15,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,           ,SIM,0060406688.00,0079640520.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 01:20,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,OESTE          ,PMMG           ,,0060802848.00,0079095971.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 01:42,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060502840.00,0079511254.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 02:12,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060348352.00,0079062691.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 02:41,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,           ,,0060950386.00,0080063968.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 05:57,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,,,NOROESTE       ,           ,,0060676694.00,0079891570.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 06:00,OUTROS COM VITIMA                                 ,,,CENTRO-SUL     ,           ,,0061060201.00,0079685521.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 06:30,OUTROS COM VITIMA                                 ,,,OESTE          ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 06:33,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060066627.00,0078758954.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 06:33,CHOQUE MECANICO COM VITIMA                        ,,,BARREIRO       ,PMMG           ,,0060102556.00,0078887362.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 06:39,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,BARREIRO       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 09:49,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061102842.00,0079330739.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 10:38,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0060944677.00,0079165744.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 11:55,CHOQUE MECANICO COM VITIMA                        ,,,CENTRO-SUL     ,           ,,0061126907.00,0079367717.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 13:32,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,BOM            ,ASFALTO        ,LESTE          ,           ,,0061704526.00,0079729795.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 13:57,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,           ,,0060450165.00,0079294363.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 14:16,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060269227.00,0078913040.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 14:56,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORTE          ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 15:00,OUTROS COM VITIMA                                 ,,,NORDESTE       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 16:52,ABALROAMENTO COM VITIMA                           ,,ASFALTO        ,NORDESTE       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 17:30,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0061349786.00,0080588283.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 18:21,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NOROESTE       ,           ,,0060372636.00,0079399495.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 18:56,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060049040.00,0078738845.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 19:01,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061136357.00,0079675962.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 19:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061520586.00,0079902510.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 21:29,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,           ,SIM,0060900222.00,0080005053.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 21:30,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 21:37,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060580526.00,0079774962.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 22:04,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061378717.00,0079713584.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 22:39,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,PAMPULHA       ,           ,,0060822920.00,0080439648.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 23:08,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060153712.00,0078904146.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
30/10/2011 23:15,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,           ,,0061231899.00,0080244004.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 00:56,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060769592.00,0080786539.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 05:26,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060702791.00,0079602256.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 05:50,COLISAO DE VEICULOS COM VITIMA                    ,,,CENTRO-SUL     ,           ,,0061125165.00,0079537160.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 06:26,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 08:02,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060831426.00,0080494129.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 08:40,OUTROS COM VITIMA                                 ,,,OESTE          ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 08:42,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,NOROESTE       ,           ,,0060650550.00,0079668403.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 09:00,OUTROS COM VITIMA                                 ,,,LESTE          ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 09:43,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060551236.00,0080168668.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 10:23,ABALROAMENTO COM VITIMA                           ,,,CENTRO-SUL     ,           ,,0061150828.00,0079720777.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 10:30,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0061176384.00,0079410753.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 10:56,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,,0061696205.00,0079840045.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 12:02,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060923550.00,0079453352.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 12:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 13:00,ABALROAMENTO COM VITIMA                           ,,,NORDESTE       ,PMMG           ,,0061403715.00,0080366195.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 13:24,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORTE          ,           ,,0061059035.00,0080909737.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 14:23,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 14:39,COLISAO DE VEICULOS COM VITIMA                    ,,,NORTE          ,           ,,0061152302.00,0080577933.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 14:50,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061584538.00,0079882667.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 15:53,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061176182.00,0079627147.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 16:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0061335082.00,0079419460.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 16:02,CHOQUE MECANICO COM VITIMA                        ,,,VENDA NOVA     ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 16:23,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060681939.00,0079597543.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 16:25,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060539436.00,0079773124.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 16:30,OUTROS COM VITIMA                                 ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061154601.00,0079734279.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 16:59,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 17:31,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,,,PAMPULHA       ,           ,,0060482647.00,0080260329.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 18:22,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0061007166.00,0080242383.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 18:30,ABALROAMENTO COM VITIMA                           ,,,BARREIRO       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 18:45,ABALROAMENTO COM VITIMA                           ,,,NORDESTE       ,           ,,0061213484.00,0080048691.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 18:47,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,,0060093554.00,0078754762.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 19:30,ABALROAMENTO COM VITIMA                           ,,,CENTRO-SUL     ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 19:58,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061130670.00,0079759303.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 20:30,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060592584.00,0079458806.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 20:57,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060938038.00,0081091900.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 22:04,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061129277.00,0079725874.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
31/10/2011 22:40,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,CHUVA          ,ASFALTO        ,NORDESTE       ,           ,SIM,0061166852.00,0080377320.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 05:10,ABALROAMENTO COM VITIMA                           ,NUBLADO        ,ASFALTO        ,CENTRO-SUL     ,           ,SIM,0061308260.00,0079457967.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 06:38,COLISAO DE VEICULOS COM VITIMA                    ,,,BARREIRO       ,           ,,0059904344.00,0078867547.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 06:41,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORDESTE       ,           ,SIM,0061383361.00,0080148775.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 07:14,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,,,BARREIRO       ,           ,,0060338097.00,0078886263.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 08:15,ABALROAMENTO COM VITIMA                           ,,,NOROESTE       ,           ,,0060715594.00,0079627861.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 08:39,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0060884831.00,0079346932.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 09:09,ABALROAMENTO COM VITIMA                           ,,,VENDA NOVA     ,           ,,0060813721.00,0080858524.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 09:20,COLISAO DE VEICULOS COM VITIMA                    ,NUBLADO        ,ASFALTO        ,OESTE          ,           ,SIM,0060675440.00,0079596024.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 09:32,ABALROAMENTO COM VITIMA                           ,,,CENTRO-SUL     ,           ,,0060912769.00,0079618252.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 09:46,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061132497.00,0079517394.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 10:30,COLISAO DE VEICULOS COM VITIMA                    ,,,PAMPULHA       ,           ,,0060637714.00,0080239908.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 10:40,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,           ,SIM,0061191300.00,0079890174.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 10:41,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0061060691.00,0080528612.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 11:51,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,BARREIRO       ,           ,,0060424415.00,0078755500.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 12:15,QUEDA DE PESSOA DE VEICULO                        ,,,NOROESTE       ,           ,,0060820825.00,0079790817.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 12:50,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061295575.00,0079704546.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 13:26,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,NOROESTE       ,           ,,0060937126.00,0080052394.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 13:49,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,PAMPULHA       ,           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 14:06,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,LESTE          ,           ,,0061429751.00,0079603326.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 14:49,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,VENDA NOVA     ,           ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 14:56,ABALROAMENTO COM VITIMA                           ,NUBLADO        ,ASFALTO        ,NORTE          ,           ,,0060966298.00,0080701857.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 15:48,COLISAO DE VEICULOS COM VITIMA                    ,,,CENTRO-SUL     ,           ,,0061013309.00,0079558475.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 16:24,QUEDA DE VEICULO COM VITIMA                       ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060494197.00,0079319959.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 16:28,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,NUBLADO        ,ASFALTO        ,LESTE          ,           ,,0061379084.00,0079871315.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 16:44,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061096047.00,0079488711.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 16:50,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,BOM            ,ASFALTO        ,VENDA NOVA     ,           ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 17:00,COLISAO DE VEICULOS COM VITIMA                    ,,,CENTRO-SUL     ,           ,,0061546652.00,0079868668.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 17:13,ABALROAMENTO COM VITIMA                           ,,,BARREIRO       ,           ,,0060335926.00,0078972961.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 17:23,COLISAO DE VEICULOS COM VITIMA                    ,,,PAMPULHA       ,           ,,0060858811.00,0080718340.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 17:30,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,NORDESTE       ,           ,,0061243583.00,0080143765.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 17:33,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,,,CENTRO-SUL     ,           ,,0061124358.00,0079363658.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 17:38,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,           ,,0061023051.00,0079517537.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 17:53,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,           ,SIM,0060664302.00,0079377528.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 17:54,COLISAO DE VEICULOS COM VITIMA                    ,,,NORDESTE       ,           ,,0061530838.00,0080456047.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 18:00,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060458240.00,0079941662.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 18:06,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060655229.00,0079115325.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/11/2011 18:39,ABALROAMENTO COM VITIMA                           ,,,NOROESTE       ,           ,,0060636143.00,0079767198.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
